,lid,t_user_id,time,latitude,longitude,altitude,transportation_mode
5373906,14317,170,2008-04-28 11:29:13-03,39.987999,116.33182,170.0,subway
5373907,14317,170,2008-04-28 11:29:14-03,39.988169,116.33181699999999,170.0,subway
5373908,14317,170,2008-04-28 11:29:15-03,39.988328,116.33182,170.0,subway
5373909,14317,170,2008-04-28 11:29:16-03,39.988485,116.33181299999998,168.0,subway
5373910,14317,170,2008-04-28 11:29:17-03,39.988647,116.331814,168.0,subway
5373911,14317,170,2008-04-28 11:29:18-03,39.988803000000004,116.33181699999999,167.0,subway
5373912,14317,170,2008-04-28 11:29:19-03,39.988953,116.331814,166.0,subway
5373913,14317,170,2008-04-28 11:29:20-03,39.9891,116.331819,166.0,subway
5373914,14317,170,2008-04-28 11:29:21-03,39.989246,116.33181699999999,165.0,subway
5373915,14317,170,2008-04-28 11:29:22-03,39.98939,116.33181499999999,165.0,subway
5373916,14317,170,2008-04-28 11:29:23-03,39.989529,116.331814,164.0,subway
5373917,14317,170,2008-04-28 11:29:24-03,39.989658,116.331804,163.0,subway
5373918,14317,170,2008-04-28 11:29:25-03,39.989791,116.3318,162.0,subway
5373919,14317,170,2008-04-28 11:29:26-03,39.989909999999995,116.33179799999999,161.0,subway
5373920,14317,170,2008-04-28 11:29:27-03,39.990021,116.3318,160.0,subway
5373921,14317,170,2008-04-28 11:29:28-03,39.990125,116.331826,161.0,subway
5373922,14317,170,2008-04-28 11:29:29-03,39.99023,116.331823,162.0,subway
5373923,14317,170,2008-04-28 11:29:30-03,39.990331,116.33181699999999,162.0,subway
5373924,14317,170,2008-04-28 11:29:32-03,39.990516,116.331854,166.0,subway
5373925,14317,170,2008-04-28 11:29:33-03,39.990615000000005,116.331852,166.0,subway
5373926,14317,170,2008-04-28 11:29:34-03,39.990711,116.331855,165.0,subway
5373927,14317,170,2008-04-28 11:29:36-03,39.99089,116.331855,164.0,subway
5373928,14317,170,2008-04-28 11:29:38-03,39.99105,116.331915,166.0,subway
5373929,14317,170,2008-04-28 11:29:40-03,39.991196,116.331942,165.0,subway
5373930,14317,170,2008-04-28 11:29:42-03,39.991336,116.331934,161.0,subway
5373931,14317,170,2008-04-28 11:29:44-03,39.991451,116.331946,155.0,subway
5373932,14317,170,2008-04-28 11:29:46-03,39.991553,116.33193200000001,145.0,subway
5373933,14317,170,2008-04-28 11:29:48-03,39.991605,116.33193700000001,135.0,subway
5373934,14317,170,2008-04-28 11:29:50-03,39.991597999999996,116.33193700000001,127.0,subway
5373935,14317,170,2008-04-28 11:29:52-03,39.99159,116.33193500000002,120.0,subway
5373936,14317,170,2008-04-28 11:29:54-03,39.991596,116.33194499999999,122.0,subway
5373937,14317,170,2008-04-28 11:29:56-03,39.991601,116.33195,117.0,subway
5373938,14317,170,2008-04-28 11:29:58-03,39.991668,116.331992,105.0,subway
5373939,14317,170,2008-04-28 11:30:00-03,39.99172,116.33200500000001,92.0,subway
5373940,14317,170,2008-04-28 11:30:02-03,39.991764,116.331981,81.0,subway
5373941,14317,170,2008-04-28 11:30:04-03,39.991793,116.331948,75.0,subway
5373942,14317,170,2008-04-28 11:30:06-03,39.991842999999996,116.33193,67.0,subway
5373943,14317,170,2008-04-28 11:30:08-03,39.99188,116.331905,64.0,subway
5373944,14317,170,2008-04-28 11:30:10-03,39.991907,116.33188600000001,59.0,subway
5373945,14317,170,2008-04-28 11:30:12-03,39.991935,116.33186599999999,57.0,subway
5373946,14317,170,2008-04-28 11:30:14-03,39.991951,116.33185,55.0,subway
5373947,14317,170,2008-04-28 11:30:16-03,39.991963,116.331846,53.0,subway
5373948,14317,170,2008-04-28 11:30:18-03,39.991966999999995,116.33183899999999,51.0,subway
5373949,14317,170,2008-04-28 11:30:20-03,39.991972,116.331849,49.0,subway
5373950,14317,170,2008-04-28 11:30:22-03,39.991966,116.331851,49.0,subway
5373951,14317,170,2008-04-28 11:30:24-03,39.99194,116.33186299999998,50.0,subway
5373952,14317,170,2008-04-28 11:30:26-03,39.991906,116.33184399999999,51.0,subway
5373953,14317,170,2008-04-28 11:30:28-03,39.991888,116.331801,50.0,subway
5373954,14317,170,2008-04-28 11:30:30-03,39.991859000000005,116.33176100000001,49.0,subway
5373955,14317,170,2008-04-28 11:30:32-03,39.991834000000004,116.33173799999999,48.0,subway
5373956,14317,170,2008-04-28 11:30:34-03,39.991855,116.331718,49.0,subway
5373957,14317,170,2008-04-28 11:30:36-03,39.991859000000005,116.331678,50.0,subway
5373958,14317,170,2008-04-28 11:30:38-03,39.991862,116.33163,50.0,subway
5373959,14317,170,2008-04-28 11:30:40-03,39.991942,116.331602,62.0,subway
5373960,14317,170,2008-04-28 11:30:42-03,39.992052,116.331601,63.0,subway
5373961,14317,170,2008-04-28 11:30:44-03,39.992224,116.33161000000001,61.0,subway
5373962,14317,170,2008-04-28 11:30:45-03,39.992419,116.331604,67.0,subway
5373963,14317,170,2008-04-28 11:30:46-03,39.992588,116.33162,78.0,subway
5373964,14317,170,2008-04-28 11:30:47-03,39.992815,116.33161399999999,84.0,subway
5373965,14317,170,2008-04-28 11:30:48-03,39.993047999999995,116.33162,90.0,subway
5373966,14317,170,2008-04-28 11:30:49-03,39.993264,116.331698,94.0,subway
5373967,14317,170,2008-04-28 11:30:50-03,39.993471,116.331717,101.0,subway
5373968,14317,170,2008-04-28 11:30:51-03,39.993717,116.33183500000001,105.0,subway
5373969,14317,170,2008-04-28 11:30:52-03,39.993882,116.331905,113.0,subway
5373970,14317,170,2008-04-28 11:30:53-03,39.994046000000004,116.33190400000001,115.0,subway
5373971,14317,170,2008-04-28 11:30:54-03,39.994203000000006,116.33190800000001,117.0,subway
5373972,14317,170,2008-04-28 11:30:55-03,39.994368,116.33187099999999,120.0,subway
5373973,14317,170,2008-04-28 11:30:56-03,39.994564000000004,116.331855,125.0,subway
5373974,14317,170,2008-04-28 11:30:57-03,39.994723,116.33183899999999,126.0,subway
5373975,14317,170,2008-04-28 11:30:58-03,39.994887,116.331826,127.0,subway
5373976,14317,170,2008-04-28 11:30:59-03,39.99507,116.331801,131.0,subway
5373977,14317,170,2008-04-28 11:31:00-03,39.995234,116.33178899999999,131.0,subway
5373978,14317,170,2008-04-28 11:31:01-03,39.995416999999996,116.331787,136.0,subway
5373979,14317,170,2008-04-28 11:31:02-03,39.995604,116.331754,140.0,subway
5373980,14317,170,2008-04-28 11:31:03-03,39.995782,116.33174299999999,143.0,subway
5373981,14317,170,2008-04-28 11:31:04-03,39.995974,116.33173700000002,148.0,subway
5373982,14317,170,2008-04-28 11:31:05-03,39.996153,116.331726,154.0,subway
5373983,14317,170,2008-04-28 11:31:06-03,39.996328999999996,116.33171100000001,156.0,subway
5373984,14317,170,2008-04-28 11:31:07-03,39.996497999999995,116.331699,160.0,subway
5373985,14317,170,2008-04-28 11:31:08-03,39.996665,116.33168799999999,163.0,subway
5373986,14317,170,2008-04-28 11:31:09-03,39.996839,116.331675,167.0,subway
5373987,14317,170,2008-04-28 11:31:10-03,39.997007,116.331666,170.0,subway
5373988,14317,170,2008-04-28 11:31:11-03,39.997186,116.331654,171.0,subway
5373989,14317,170,2008-04-28 11:31:12-03,39.997369,116.331636,173.0,subway
5373990,14317,170,2008-04-28 11:31:13-03,39.99755,116.33161799999999,175.0,subway
5373991,14317,170,2008-04-28 11:31:14-03,39.997716,116.33160600000001,176.0,subway
5373992,14317,170,2008-04-28 11:31:15-03,39.997886,116.33159199999999,178.0,subway
5373993,14317,170,2008-04-28 11:31:16-03,39.998057,116.331571,178.0,subway
5373994,14317,170,2008-04-28 11:31:17-03,39.998226,116.331553,179.0,subway
5373995,14317,170,2008-04-28 11:31:18-03,39.998397,116.33153899999999,180.0,subway
5373996,14317,170,2008-04-28 11:31:19-03,39.998567,116.33153100000001,181.0,subway
5373997,14317,170,2008-04-28 11:31:20-03,39.998739,116.331534,178.0,subway
5373998,14317,170,2008-04-28 11:31:21-03,39.998911,116.331534,177.0,subway
5373999,14317,170,2008-04-28 11:31:22-03,39.999085,116.331528,178.0,subway
5374000,14317,170,2008-04-28 11:31:23-03,39.999249,116.331515,178.0,subway
5374001,14317,170,2008-04-28 11:31:24-03,39.999423,116.331499,178.0,subway
5374002,14317,170,2008-04-28 11:31:25-03,39.999588,116.331478,178.0,subway
5374003,14317,170,2008-04-28 11:31:26-03,39.999749,116.331456,178.0,subway
5374004,14317,170,2008-04-28 11:31:27-03,39.999912,116.33143500000001,179.0,subway
5374005,14317,170,2008-04-28 11:31:28-03,40.000078,116.33141699999999,177.0,subway
5374006,14317,170,2008-04-28 11:31:29-03,40.000238,116.331404,174.0,subway
5374007,14317,170,2008-04-28 11:31:30-03,40.000409000000005,116.33138500000001,172.0,subway
5374008,14317,170,2008-04-28 11:31:31-03,40.000569,116.331375,169.0,subway
5374009,14317,170,2008-04-28 11:31:32-03,40.000725,116.33135300000001,168.0,subway
5374010,14317,170,2008-04-28 11:31:33-03,40.000892,116.33133600000001,166.0,subway
5374011,14317,170,2008-04-28 11:31:34-03,40.001055,116.331324,163.0,subway
5374012,14317,170,2008-04-28 11:31:35-03,40.001217,116.33131499999999,159.0,subway
5374013,14317,170,2008-04-28 11:31:36-03,40.001379,116.331308,156.0,subway
5374014,14317,170,2008-04-28 11:31:37-03,40.001549,116.33130600000001,153.0,subway
5374015,14317,170,2008-04-28 11:31:38-03,40.00172,116.331301,151.0,subway
5374016,14317,170,2008-04-28 11:31:39-03,40.001894,116.331295,146.0,subway
5374017,14317,170,2008-04-28 11:31:40-03,40.002067,116.33128300000001,143.0,subway
5374018,14317,170,2008-04-28 11:31:41-03,40.002233000000004,116.331277,139.0,subway
5374019,14317,170,2008-04-28 11:31:42-03,40.002404,116.33126999999999,136.0,subway
5374020,14317,170,2008-04-28 11:31:43-03,40.002572,116.331268,135.0,subway
5374021,14317,170,2008-04-28 11:31:44-03,40.002743,116.331272,134.0,subway
5374022,14317,170,2008-04-28 11:31:45-03,40.002915,116.33128,134.0,subway
5374023,14317,170,2008-04-28 11:31:46-03,40.003085,116.331282,132.0,subway
5374024,14317,170,2008-04-28 11:31:47-03,40.003261,116.33128700000002,130.0,subway
5374025,14317,170,2008-04-28 11:31:48-03,40.003434000000006,116.33129299999999,126.0,subway
5374026,14317,170,2008-04-28 11:31:49-03,40.003609999999995,116.33129699999999,124.0,subway
5374027,14317,170,2008-04-28 11:31:50-03,40.003774,116.331298,122.0,subway
5374028,14317,170,2008-04-28 11:31:51-03,40.003939,116.33130200000001,120.0,subway
5374029,14317,170,2008-04-28 11:31:52-03,40.004104,116.331301,119.0,subway
5374030,14317,170,2008-04-28 11:31:53-03,40.004269,116.3313,116.0,subway
5374031,14317,170,2008-04-28 11:31:54-03,40.004434,116.3313,114.0,subway
5374032,14317,170,2008-04-28 11:31:55-03,40.004598,116.331303,112.0,subway
5374033,14317,170,2008-04-28 11:31:56-03,40.004761,116.331304,112.0,subway
5374034,14317,170,2008-04-28 11:31:57-03,40.004927,116.33130200000001,115.0,subway
5374035,14317,170,2008-04-28 11:31:58-03,40.005089,116.331298,115.0,subway
5374036,14317,170,2008-04-28 11:31:59-03,40.005254,116.331294,115.0,subway
5374037,14317,170,2008-04-28 11:32:00-03,40.005421000000005,116.33129,120.0,subway
5374038,14317,170,2008-04-28 11:32:01-03,40.005587,116.331278,123.0,subway
5374039,14317,170,2008-04-28 11:32:02-03,40.005753000000006,116.33126499999999,125.0,subway
5374040,14317,170,2008-04-28 11:32:03-03,40.005909,116.331236,131.0,subway
5374041,14317,170,2008-04-28 11:32:04-03,40.006054,116.331194,136.0,subway
5374042,14317,170,2008-04-28 11:32:05-03,40.006215000000005,116.33116000000001,137.0,subway
5374043,14317,170,2008-04-28 11:32:06-03,40.006381,116.33111699999999,140.0,subway
5374044,14317,170,2008-04-28 11:32:07-03,40.006527,116.33105900000001,148.0,subway
5374045,14317,170,2008-04-28 11:32:08-03,40.00667,116.330995,155.0,subway
5374046,14317,170,2008-04-28 11:32:09-03,40.006825,116.33093999999998,158.0,subway
5374047,14317,170,2008-04-28 11:32:10-03,40.006982,116.330881,159.0,subway
5374048,14317,170,2008-04-28 11:32:11-03,40.007135999999996,116.33081899999999,160.0,subway
5374049,14317,170,2008-04-28 11:32:12-03,40.00728,116.33074599999999,161.0,subway
5374050,14317,170,2008-04-28 11:32:13-03,40.007426,116.330665,163.0,subway
5374051,14317,170,2008-04-28 11:32:14-03,40.007567,116.33058100000001,165.0,subway
5374052,14317,170,2008-04-28 11:32:15-03,40.007707,116.330497,166.0,subway
5374053,14317,170,2008-04-28 11:32:16-03,40.007855,116.33041399999999,165.0,subway
5374054,14317,170,2008-04-28 11:32:17-03,40.008005,116.330325,163.0,subway
5374055,14317,170,2008-04-28 11:32:18-03,40.008154,116.33023,160.0,subway
5374056,14317,170,2008-04-28 11:32:19-03,40.008295000000004,116.33013100000001,157.0,subway
5374057,14317,170,2008-04-28 11:32:20-03,40.008432,116.330027,155.0,subway
5374058,14317,170,2008-04-28 11:32:21-03,40.008578,116.329917,152.0,subway
5374059,14317,170,2008-04-28 11:32:22-03,40.008721,116.329802,151.0,subway
5374060,14317,170,2008-04-28 11:32:23-03,40.008866999999995,116.32968899999999,149.0,subway
5374061,14317,170,2008-04-28 11:32:24-03,40.009007000000004,116.32956100000001,146.0,subway
5374062,14317,170,2008-04-28 11:32:25-03,40.009143,116.32943,143.0,subway
5374063,14317,170,2008-04-28 11:32:26-03,40.009276,116.32928999999999,140.0,subway
5374064,14317,170,2008-04-28 11:32:27-03,40.009402,116.329136,138.0,subway
5374065,14317,170,2008-04-28 11:32:28-03,40.00953,116.328984,136.0,subway
5374066,14317,170,2008-04-28 11:32:29-03,40.009657000000004,116.328833,134.0,subway
5374067,14317,170,2008-04-28 11:32:30-03,40.009777,116.328676,132.0,subway
5374068,14317,170,2008-04-28 11:32:31-03,40.009898,116.32852,131.0,subway
5374069,14317,170,2008-04-28 11:32:32-03,40.010026,116.328368,129.0,subway
5374070,14317,170,2008-04-28 11:32:33-03,40.010154,116.32821399999999,126.0,subway
5374071,14317,170,2008-04-28 11:32:34-03,40.010284999999996,116.32805800000001,122.0,subway
5374072,14317,170,2008-04-28 11:32:35-03,40.010417,116.327904,118.0,subway
5374073,14317,170,2008-04-28 11:32:36-03,40.010540999999996,116.32774599999999,114.0,subway
5374074,14317,170,2008-04-28 11:32:37-03,40.010657,116.327596,110.0,subway
5374075,14317,170,2008-04-28 11:32:38-03,40.010779,116.327448,107.0,subway
5374076,14317,170,2008-04-28 11:32:39-03,40.010909999999996,116.327299,104.0,subway
5374077,14317,170,2008-04-28 11:32:40-03,40.011033000000005,116.327155,101.0,subway
5374078,14317,170,2008-04-28 11:32:41-03,40.011156,116.32701000000002,98.0,subway
5374079,14317,170,2008-04-28 11:32:42-03,40.01127,116.32686399999999,94.0,subway
5374080,14317,170,2008-04-28 11:32:43-03,40.011389,116.32671100000002,90.0,subway
5374081,14317,170,2008-04-28 11:32:44-03,40.011508,116.326558,87.0,subway
5374082,14317,170,2008-04-28 11:32:45-03,40.011632,116.32641399999999,85.0,subway
5374083,14317,170,2008-04-28 11:32:46-03,40.011751000000004,116.326269,79.0,subway
5374084,14317,170,2008-04-28 11:32:47-03,40.011874,116.326123,76.0,subway
5374085,14317,170,2008-04-28 11:32:48-03,40.011995,116.32597700000001,74.0,subway
5374086,14317,170,2008-04-28 11:32:49-03,40.012122999999995,116.325829,72.0,subway
5374087,14317,170,2008-04-28 11:32:50-03,40.012249,116.325686,72.0,subway
5374088,14317,170,2008-04-28 11:32:51-03,40.012382,116.32553600000001,67.0,subway
5374089,14317,170,2008-04-28 11:32:52-03,40.01251,116.32538600000001,64.0,subway
5374090,14317,170,2008-04-28 11:32:53-03,40.012639,116.32523300000001,61.0,subway
5374091,14317,170,2008-04-28 11:32:54-03,40.012771,116.32508100000001,60.0,subway
5374092,14317,170,2008-04-28 11:32:55-03,40.012906,116.324929,59.0,subway
5374093,14317,170,2008-04-28 11:32:56-03,40.013032,116.324781,56.0,subway
5374094,14317,170,2008-04-28 11:32:57-03,40.013158000000004,116.324628,54.0,subway
5374095,14317,170,2008-04-28 11:32:58-03,40.013282000000004,116.324477,52.0,subway
5374096,14317,170,2008-04-28 11:32:59-03,40.013405,116.324325,50.0,subway
5374097,14317,170,2008-04-28 11:33:00-03,40.013525,116.32417,49.0,subway
5374098,14317,170,2008-04-28 11:33:01-03,40.013644,116.32401399999999,48.0,subway
5374099,14317,170,2008-04-28 11:33:02-03,40.013766,116.32386299999999,46.0,subway
5374100,14317,170,2008-04-28 11:33:03-03,40.013884000000004,116.323706,43.0,subway
5374101,14317,170,2008-04-28 11:33:04-03,40.014003,116.32354699999999,41.0,subway
5374102,14317,170,2008-04-28 11:33:05-03,40.014128,116.323396,38.0,subway
5374103,14317,170,2008-04-28 11:33:06-03,40.014251,116.32324799999999,36.0,subway
5374104,14317,170,2008-04-28 11:33:07-03,40.014378,116.32309599999999,32.0,subway
5374105,14317,170,2008-04-28 11:33:08-03,40.014509999999994,116.322947,27.0,subway
5374106,14317,170,2008-04-28 11:33:09-03,40.014643,116.32281200000001,26.0,subway
5374107,14317,170,2008-04-28 11:33:10-03,40.014768,116.322667,23.0,subway
5374108,14317,170,2008-04-28 11:33:11-03,40.014891,116.32252,21.0,subway
5374109,14317,170,2008-04-28 11:33:12-03,40.015021000000004,116.322368,17.0,subway
5374110,14317,170,2008-04-28 11:33:13-03,40.015151,116.32221499999999,13.0,subway
5374111,14317,170,2008-04-28 11:33:14-03,40.015278,116.322069,10.0,subway
5374112,14317,170,2008-04-28 11:33:15-03,40.015408,116.321927,6.0,subway
5374113,14317,170,2008-04-28 11:33:16-03,40.015537,116.32179199999999,3.0,subway
5374114,14317,170,2008-04-28 11:33:17-03,40.015662,116.321652,0.0,subway
5374115,14317,170,2008-04-28 11:33:18-03,40.015782,116.321518,-4.0,subway
5374116,14317,170,2008-04-28 11:33:19-03,40.015893,116.321396,-7.0,subway
5374117,14317,170,2008-04-28 11:33:20-03,40.016014,116.321275,-7.0,subway
5374118,14317,170,2008-04-28 11:33:21-03,40.016131,116.321151,-9.0,subway
5374119,14317,170,2008-04-28 11:33:22-03,40.016249,116.321025,-11.0,subway
5374120,14317,170,2008-04-28 11:33:23-03,40.016378,116.320894,-14.0,subway
5374121,14317,170,2008-04-28 11:33:24-03,40.016507,116.320757,-17.0,subway
5374122,14317,170,2008-04-28 11:33:25-03,40.016636,116.320619,-18.0,subway
5374123,14317,170,2008-04-28 11:33:26-03,40.016767,116.32048,-17.0,subway
5374124,14317,170,2008-04-28 11:33:27-03,40.0169,116.320342,-10.0,subway
5374125,14317,170,2008-04-28 11:33:28-03,40.017036,116.320218,-5.0,subway
5374126,14317,170,2008-04-28 11:33:29-03,40.017165000000006,116.320093,-6.0,subway
5374127,14317,170,2008-04-28 11:33:30-03,40.017307,116.31998,-2.0,subway
5374128,14317,170,2008-04-28 11:33:31-03,40.017455,116.319882,1.0,subway
5374129,14317,170,2008-04-28 11:33:32-03,40.017598,116.319778,2.0,subway
5374130,14317,170,2008-04-28 11:33:33-03,40.017742,116.319675,1.0,subway
5374131,14317,170,2008-04-28 11:33:34-03,40.017897,116.319577,1.0,subway
5374132,14317,170,2008-04-28 11:33:35-03,40.018046999999996,116.319484,1.0,subway
5374133,14317,170,2008-04-28 11:33:36-03,40.018214,116.31938899999999,2.0,subway
5374134,14317,170,2008-04-28 11:33:37-03,40.018376,116.31930700000001,2.0,subway
5374135,14317,170,2008-04-28 11:33:38-03,40.018524,116.31923400000001,2.0,subway
5374136,14317,170,2008-04-28 11:33:39-03,40.018678,116.319158,2.0,subway
5374137,14317,170,2008-04-28 11:33:40-03,40.018834000000005,116.319076,1.0,subway
5374138,14317,170,2008-04-28 11:33:41-03,40.018997,116.318995,3.0,subway
5374139,14317,170,2008-04-28 11:33:42-03,40.019156,116.31891200000001,6.0,subway
5374140,14317,170,2008-04-28 11:33:43-03,40.019314,116.318832,19.0,subway
5374141,14317,170,2008-04-28 11:33:44-03,40.019453000000006,116.318777,19.0,subway
5374142,14317,170,2008-04-28 11:33:45-03,40.019575,116.31871699999999,19.0,subway
5374143,14317,170,2008-04-28 11:33:46-03,40.019696,116.318669,21.0,subway
5374144,14317,170,2008-04-28 11:33:47-03,40.019804,116.318627,22.0,subway
5374145,14317,170,2008-04-28 11:33:48-03,40.019919,116.31857600000001,23.0,subway
5374146,14317,170,2008-04-28 11:33:49-03,40.020042,116.318526,24.0,subway
5374147,14317,170,2008-04-28 11:33:50-03,40.020151,116.318481,28.0,subway
5374148,14317,170,2008-04-28 11:33:51-03,40.020277,116.318436,30.0,subway
5374149,14317,170,2008-04-28 11:33:52-03,40.020395,116.31839599999999,32.0,subway
5374150,14317,170,2008-04-28 11:33:53-03,40.020508,116.31835500000001,34.0,subway
5374151,14317,170,2008-04-28 11:33:54-03,40.020633000000004,116.318312,33.0,subway
5374152,14317,170,2008-04-28 11:33:55-03,40.020757,116.31826699999999,34.0,subway
5374153,14317,170,2008-04-28 11:33:56-03,40.020878,116.318225,33.0,subway
5374154,14317,170,2008-04-28 11:33:57-03,40.021002,116.31818200000001,32.0,subway
5374155,14317,170,2008-04-28 11:33:58-03,40.021126,116.318142,30.0,subway
