,lid,t_user_id,time,latitude,longitude,altitude,transportation_mode
3227275,6589,111,2007-04-14 03:50:22-03,39.975283333333294,116.344383333333,173.884514435696,bike
3227276,6589,111,2007-04-14 03:50:33-03,39.975266666666705,116.34365,177.165354330709,bike
3227277,6589,111,2007-04-14 03:50:49-03,39.97525,116.34265,180.446194225722,bike
3227278,6589,111,2007-04-14 03:51:04-03,39.975266666666705,116.341766666667,187.00787401574797,bike
3227279,6589,111,2007-04-14 03:51:11-03,39.9751833333333,116.341233333333,187.00787401574797,bike
3227280,6589,111,2007-04-14 03:51:21-03,39.9751666666667,116.34068333333299,187.00787401574797,bike
3227281,6589,111,2007-04-14 03:51:29-03,39.9751333333333,116.340183333333,187.00787401574797,bike
3227282,6589,111,2007-04-14 03:51:38-03,39.9752333333333,116.3399,141.076115485564,bike
3227283,6589,111,2007-04-14 03:51:51-03,39.975266666666705,116.339366666667,154.199475065617,bike
3227284,6589,111,2007-04-14 03:52:10-03,39.9752333333333,116.3383,147.637795275591,bike
3227285,6589,111,2007-04-14 03:52:21-03,39.9751666666667,116.337583333333,150.918635170604,bike
3227286,6589,111,2007-04-14 03:52:36-03,39.97525,116.33685,147.637795275591,bike
3227287,6589,111,2007-04-14 03:52:51-03,39.975216666666704,116.335716666667,144.356955380577,bike
3227288,6589,111,2007-04-14 03:53:44-03,39.97515,116.33175,157.48031496063,bike
3227289,6589,111,2007-04-14 03:54:05-03,39.9752,116.33043333333299,150.918635170604,bike
3227290,6589,111,2007-04-14 03:54:27-03,39.9753,116.33135,144.356955380577,bike
3227291,6589,111,2007-04-14 03:54:39-03,39.97551666666671,116.33173333333299,144.356955380577,bike
3227292,6589,111,2007-04-14 03:54:43-03,39.97585,116.33176666666701,144.356955380577,bike
3227293,6589,111,2007-04-14 03:54:50-03,39.976183333333296,116.33175,150.918635170604,bike
3227294,6589,111,2007-04-14 03:55:01-03,39.9766833333333,116.33173333333299,160.761154855643,bike
3227295,6589,111,2007-04-14 03:55:10-03,39.9768833333333,116.331433333333,173.884514435696,bike
3227296,6589,111,2007-04-14 03:55:34-03,39.977033333333296,116.331533333333,190.288713910761,bike
3227297,6589,111,2007-04-14 03:56:04-03,39.9769,116.331583333333,206.69291338582698,bike
3227298,6589,111,2007-04-14 03:56:41-03,39.9768,116.3315,216.53543307086602,bike
3227299,6589,111,2007-04-14 03:57:02-03,39.9769333333333,116.33141666666701,219.816272965879,bike
3227300,6591,111,2007-04-15 00:49:23-03,39.934416666666706,116.418866666667,219.816272965879,bike
3227301,6591,111,2007-04-15 00:50:07-03,39.93425,116.41875,209.97375328084,bike
3227302,6591,111,2007-04-15 00:51:52-03,39.9344,116.41865,183.72703412073503,bike
3227303,6591,111,2007-04-15 00:52:14-03,39.9344,116.417616666667,147.637795275591,bike
3227304,6591,111,2007-04-15 00:52:56-03,39.934383333333294,116.415616666667,144.356955380577,bike
3227305,6591,111,2007-04-15 00:53:09-03,39.934766666666704,116.415416666667,150.918635170604,bike
3227306,6591,111,2007-04-15 00:53:17-03,39.935016666666705,116.415433333333,170.603674540682,bike
3227307,6591,111,2007-04-15 00:54:30-03,39.935016666666705,116.4111,137.795275590551,bike
3227308,6591,111,2007-04-15 00:54:43-03,39.935483333333295,116.410916666667,154.199475065617,bike
3227309,6591,111,2007-04-15 00:55:31-03,39.9376833333333,116.410733333333,167.322834645669,bike
3227310,6591,111,2007-04-15 00:55:40-03,39.9381666666667,116.410766666667,177.165354330709,bike
3227311,6591,111,2007-04-15 00:55:57-03,39.9388166666667,116.410716666667,180.446194225722,bike
3227312,6591,111,2007-04-15 00:56:08-03,39.9392833333333,116.410683333333,173.884514435696,bike
3227313,6591,111,2007-04-15 00:56:17-03,39.939516666666705,116.410333333333,173.884514435696,bike
3227314,6591,111,2007-04-15 00:57:10-03,39.9394833333333,116.40623333333299,173.884514435696,bike
3227315,6591,111,2007-04-15 00:58:08-03,39.939516666666705,116.402716666667,177.165354330709,bike
3227316,6591,111,2007-04-15 01:01:28-03,39.939383333333296,116.390766666667,167.322834645669,bike
3227317,6591,111,2007-04-15 01:01:39-03,39.9390166666667,116.3901,167.322834645669,bike
3227318,6591,111,2007-04-15 01:01:46-03,39.9390166666667,116.3896,167.322834645669,bike
3227319,6591,111,2007-04-15 01:01:57-03,39.93935,116.38895,173.884514435696,bike
3227320,6591,111,2007-04-15 01:02:21-03,39.9394333333333,116.387166666667,173.884514435696,bike
3227321,6591,111,2007-04-15 01:02:33-03,39.9396,116.38665,183.72703412073503,bike
3227322,6591,111,2007-04-15 01:02:47-03,39.9400166666667,116.3859,193.569553805774,bike
3227323,6591,111,2007-04-15 01:02:59-03,39.9404666666667,116.38523333333299,193.569553805774,bike
3227324,6591,111,2007-04-15 01:03:15-03,39.9411,116.384366666667,173.884514435696,bike
3227325,6591,111,2007-04-15 01:03:43-03,39.94185,116.383383333333,193.569553805774,bike
3227326,6591,111,2007-04-15 01:03:58-03,39.94245,116.3826,187.00787401574797,bike
3227327,6591,111,2007-04-15 01:04:14-03,39.9431,116.3815,173.884514435696,bike
3227328,6591,111,2007-04-15 01:05:25-03,39.94576666666671,116.376033333333,170.603674540682,bike
3227329,6591,111,2007-04-15 01:05:33-03,39.9460666666667,116.375533333333,167.322834645669,bike
3227330,6591,111,2007-04-15 01:05:46-03,39.9464666666667,116.3749,167.322834645669,bike
3227331,6591,111,2007-04-15 01:05:55-03,39.946616666666706,116.374333333333,167.322834645669,bike
3227332,6591,111,2007-04-15 01:06:01-03,39.94665,116.373983333333,173.884514435696,bike
3227333,6591,111,2007-04-15 01:06:18-03,39.9473833333333,116.37376666666701,180.446194225722,bike
3227334,6591,111,2007-04-15 01:06:27-03,39.9478333333333,116.37385,180.446194225722,bike
3227335,6591,111,2007-04-15 01:06:35-03,39.9482166666667,116.37416666666701,180.446194225722,bike
3227336,6591,111,2007-04-15 01:06:55-03,39.949433333333296,116.37416666666701,173.884514435696,bike
3227337,6591,111,2007-04-15 01:07:06-03,39.95,116.37375,170.603674540682,bike
3227338,6591,111,2007-04-15 01:07:17-03,39.95063333333329,116.373466666667,180.446194225722,bike
3227339,6591,111,2007-04-15 01:07:51-03,39.9527333333333,116.373433333333,209.97375328084,bike
3227340,6591,111,2007-04-15 01:08:17-03,39.954283333333294,116.37336666666701,229.658792650919,bike
3227341,6591,111,2007-04-15 01:08:40-03,39.95565,116.37335,216.53543307086602,bike
3227342,6591,111,2007-04-15 01:09:25-03,39.9563166666667,116.37335,275.590551181102,bike
3227343,6591,111,2007-04-15 01:09:47-03,39.9572166666667,116.373333333333,262.46719160105,bike
3227344,6591,111,2007-04-15 01:10:59-03,39.9610666666667,116.37376666666701,242.78215223097098,bike
3227345,6591,111,2007-04-15 01:11:19-03,39.9623,116.3739,242.78215223097098,bike
3227346,6591,111,2007-04-15 01:11:27-03,39.9627,116.3739,291.994750656168,bike
3227347,6591,111,2007-04-15 01:11:32-03,39.9629666666667,116.373933333333,291.994750656168,bike
3227348,6591,111,2007-04-15 01:11:46-03,39.9635833333333,116.374,341.207349081365,bike
3227349,6591,111,2007-04-15 01:11:55-03,39.96405,116.374,351.049868766404,bike
3227350,6591,111,2007-04-15 01:12:20-03,39.96535,116.37421666666701,364.173228346457,bike
3227351,6591,111,2007-04-15 01:12:26-03,39.965633333333294,116.374233333333,354.330708661417,bike
3227352,6591,111,2007-04-15 01:12:31-03,39.96583333333329,116.3743,347.769028871391,bike
3227353,6591,111,2007-04-15 01:12:40-03,39.9659666666667,116.37445,318.241469816273,bike
3227354,6591,111,2007-04-15 01:12:49-03,39.9661166666667,116.3743,331.364829396325,bike
3227355,6591,111,2007-04-15 01:12:58-03,39.9664,116.374316666667,275.590551181102,bike
3227356,6591,111,2007-04-15 01:13:08-03,39.9667666666667,116.3744,255.905511811024,bike
3227357,6591,111,2007-04-15 01:13:20-03,39.967116666666705,116.3745,226.377952755906,bike
3227358,6591,111,2007-04-15 01:13:30-03,39.9672833333333,116.374766666667,226.377952755906,bike
3227359,6591,111,2007-04-15 01:13:37-03,39.9676,116.374716666667,226.377952755906,bike
3227360,6591,111,2007-04-15 01:13:46-03,39.967983333333294,116.374883333333,223.097112860892,bike
3227361,6591,111,2007-04-15 01:13:54-03,39.968366666666704,116.374833333333,223.097112860892,bike
3227362,6591,111,2007-04-15 01:14:14-03,39.969466666666705,116.3749,216.53543307086602,bike
3227363,6591,111,2007-04-15 01:14:36-03,39.9706166666667,116.375116666667,213.25459317585302,bike
3227364,6591,111,2007-04-15 01:14:43-03,39.9709333333333,116.375133333333,219.816272965879,bike
3227365,6591,111,2007-04-15 01:14:51-03,39.9712666666667,116.375133333333,219.816272965879,bike
3227366,6591,111,2007-04-15 01:15:01-03,39.9718,116.375233333333,213.25459317585302,bike
3227367,6591,111,2007-04-15 01:15:10-03,39.97215,116.375333333333,213.25459317585302,bike
3227368,6591,111,2007-04-15 01:15:16-03,39.9723833333333,116.37543333333299,213.25459317585302,bike
3227369,6591,111,2007-04-15 01:15:31-03,39.973316666666705,116.37535,193.569553805774,bike
3227370,6591,111,2007-04-15 01:15:46-03,39.97415,116.375366666667,196.850393700787,bike
3227371,6591,111,2007-04-15 01:15:53-03,39.9744,116.37545,200.131233595801,bike
3227372,6591,111,2007-04-15 01:16:06-03,39.9747333333333,116.375483333333,209.97375328084,bike
3227373,6591,111,2007-04-15 01:16:13-03,39.975066666666706,116.375483333333,209.97375328084,bike
3227374,6591,111,2007-04-15 01:16:20-03,39.97545,116.37543333333299,206.69291338582698,bike
3227375,6591,111,2007-04-15 01:16:45-03,39.97705,116.375133333333,209.97375328084,bike
3227376,6591,111,2007-04-15 01:16:53-03,39.9775333333333,116.374966666667,209.97375328084,bike
3227377,6591,111,2007-04-15 01:17:17-03,39.979116666666705,116.37456666666701,206.69291338582698,bike
3227378,6591,111,2007-04-15 01:17:30-03,39.97995,116.374416666667,209.97375328084,bike
3227379,6591,111,2007-04-15 01:17:42-03,39.980633333333294,116.37421666666701,223.097112860892,bike
3227380,6591,111,2007-04-15 01:17:52-03,39.98095,116.374033333333,226.377952755906,bike
3227381,6591,111,2007-04-15 01:18:17-03,39.9823,116.373616666667,223.097112860892,bike
3227382,6591,111,2007-04-15 01:18:32-03,39.98325,116.373383333333,216.53543307086602,bike
3227383,6591,111,2007-04-15 01:18:41-03,39.983833333333294,116.37323333333299,219.816272965879,bike
3227384,6591,111,2007-04-15 01:18:48-03,39.984266666666706,116.373133333333,219.816272965879,bike
3227385,6591,111,2007-04-15 01:18:54-03,39.9846333333333,116.37315,219.816272965879,bike
3227386,6591,111,2007-04-15 01:19:08-03,39.9854833333333,116.372766666667,213.25459317585302,bike
3227387,6591,111,2007-04-15 01:19:31-03,39.98705,116.372283333333,200.131233595801,bike
3227388,6591,111,2007-04-15 01:19:38-03,39.987416666666704,116.372333333333,200.131233595801,bike
3227389,6591,111,2007-04-15 01:19:45-03,39.98788333333329,116.372133333333,200.131233595801,bike
3227390,6591,111,2007-04-15 01:20:23-03,39.99045,116.371233333333,177.165354330709,bike
3227391,6591,111,2007-04-15 01:20:30-03,39.990916666666706,116.370983333333,177.165354330709,bike
3227392,6591,111,2007-04-15 01:20:40-03,39.991533333333294,116.370666666667,177.165354330709,bike
3227393,6591,111,2007-04-15 01:20:47-03,39.9918833333333,116.370433333333,173.884514435696,bike
3227394,6591,111,2007-04-15 01:20:55-03,39.9923333333333,116.370133333333,173.884514435696,bike
3227395,6591,111,2007-04-15 01:22:31-03,39.9978,116.365916666667,177.165354330709,bike
3227396,6591,111,2007-04-15 01:22:40-03,39.99825,116.36558333333299,183.72703412073503,bike
3227397,6591,111,2007-04-15 01:22:49-03,39.99865,116.365266666667,213.25459317585302,bike
3227398,6591,111,2007-04-15 01:22:56-03,39.9989166666667,116.365066666667,216.53543307086602,bike
3227399,6591,111,2007-04-15 01:23:06-03,39.999266666666706,116.364833333333,219.816272965879,bike
3227400,6591,111,2007-04-15 01:23:15-03,39.9995166666667,116.364616666667,252.624671916011,bike
3227401,6591,111,2007-04-15 01:23:33-03,39.999933333333296,116.3643,239.50131233595798,bike
3227402,6591,111,2007-04-15 01:23:48-03,40.00055,116.363766666667,219.816272965879,bike
3227403,6591,111,2007-04-15 01:24:27-03,40.002866666666705,116.36208333333299,200.131233595801,bike
3227404,6591,111,2007-04-15 01:24:35-03,40.003383333333296,116.36175,193.569553805774,bike
3227405,6591,111,2007-04-15 01:24:46-03,40.0040833333333,116.361216666667,196.850393700787,bike
3227406,6591,111,2007-04-15 01:26:16-03,40.0098,116.35701666666701,183.72703412073503,bike
3227407,6591,111,2007-04-15 01:26:38-03,40.011283333333296,116.356316666667,183.72703412073503,bike
3227408,6591,111,2007-04-15 01:26:49-03,40.011933333333296,116.35581666666701,183.72703412073503,bike
3227409,6591,111,2007-04-15 01:27:15-03,40.013366666666705,116.3543,180.446194225722,bike
3227410,6591,111,2007-04-15 01:27:23-03,40.0138666666667,116.35393333333299,173.884514435696,bike
3227411,6591,111,2007-04-15 01:27:32-03,40.014416666666705,116.3535,173.884514435696,bike
3227412,6591,111,2007-04-15 01:27:45-03,40.0152,116.352883333333,170.603674540682,bike
3227413,6591,111,2007-04-15 01:27:54-03,40.015733333333294,116.352483333333,173.884514435696,bike
3227414,6591,111,2007-04-15 01:28:02-03,40.0162166666667,116.352116666667,170.603674540682,bike
3227415,6591,111,2007-04-15 01:28:46-03,40.019116666666704,116.3499,160.761154855643,bike
3227416,6591,111,2007-04-15 01:28:54-03,40.0197166666667,116.349783333333,157.48031496063,bike
3227417,6591,111,2007-04-15 01:29:00-03,40.0201833333333,116.349933333333,157.48031496063,bike
3227418,6591,111,2007-04-15 01:29:08-03,40.0207833333333,116.350316666667,150.918635170604,bike
3227419,6591,111,2007-04-15 01:29:21-03,40.021666666666704,116.350633333333,147.637795275591,bike
3227420,6591,111,2007-04-15 01:29:30-03,40.0224,116.3503,141.076115485564,bike
3227421,6591,111,2007-04-15 01:29:39-03,40.0228666666667,116.34973333333299,147.637795275591,bike
3227422,6591,111,2007-04-15 01:30:24-03,40.0242333333333,116.34605,141.076115485564,bike
3227423,6591,111,2007-04-15 01:30:32-03,40.0245833333333,116.345633333333,144.356955380577,bike
3227424,6591,111,2007-04-15 01:31:00-03,40.02615,116.344483333333,144.356955380577,bike
3227425,6591,111,2007-04-15 01:31:26-03,40.0272333333333,116.3436,144.356955380577,bike
3227426,6591,111,2007-04-15 01:31:44-03,40.027666666666704,116.34331666666701,157.48031496063,bike
3227427,6591,111,2007-04-15 01:31:59-03,40.0280666666667,116.343016666667,177.165354330709,bike
3227428,6591,111,2007-04-15 01:32:09-03,40.02845,116.342716666667,183.72703412073503,bike
3227429,6591,111,2007-04-15 01:32:19-03,40.028833333333296,116.34238333333299,183.72703412073503,bike
3227430,6591,111,2007-04-15 01:33:05-03,40.031366666666706,116.340416666667,154.199475065617,bike
3227431,6591,111,2007-04-15 01:33:15-03,40.031983333333294,116.34015,157.48031496063,bike
3227432,6591,111,2007-04-15 01:33:27-03,40.03266666666671,116.3397,160.761154855643,bike
3227433,6591,111,2007-04-15 01:33:39-03,40.0333166666667,116.339166666667,164.041994750656,bike
3227434,6591,111,2007-04-15 01:34:03-03,40.034566666666706,116.338,170.603674540682,bike
3227435,6591,111,2007-04-15 01:34:21-03,40.0355,116.337116666667,170.603674540682,bike
3227436,6591,111,2007-04-15 01:34:47-03,40.0370666666667,116.33598333333299,180.446194225722,bike
3227437,6591,111,2007-04-15 01:35:14-03,40.0386,116.33473333333299,180.446194225722,bike
3227438,6591,111,2007-04-15 01:35:22-03,40.039066666666706,116.33441666666701,183.72703412073503,bike
3227439,6591,111,2007-04-15 01:36:25-03,40.043,116.331516666667,177.165354330709,bike
3227440,6591,111,2007-04-15 01:36:32-03,40.0434833333333,116.33135,177.165354330709,bike
3227441,6591,111,2007-04-15 01:38:27-03,40.05055,116.32600000000001,160.761154855643,bike
3227442,6591,111,2007-04-15 01:38:41-03,40.051266666666706,116.325133333333,160.761154855643,bike
3227443,6591,111,2007-04-15 01:38:52-03,40.051933333333295,116.324683333333,164.041994750656,bike
3227444,6591,111,2007-04-15 01:38:58-03,40.0523,116.32445,167.322834645669,bike
3227445,6591,111,2007-04-15 01:39:06-03,40.0527,116.32415,167.322834645669,bike
3227446,6591,111,2007-04-15 01:39:17-03,40.0531166666667,116.323816666667,170.603674540682,bike
3227447,6591,111,2007-04-15 01:39:24-03,40.053366666666705,116.32363333333299,177.165354330709,bike
3227448,6591,111,2007-04-15 01:39:30-03,40.0535333333333,116.3235,180.446194225722,bike
3227449,6591,111,2007-04-15 01:40:20-03,40.054033333333294,116.32305,170.603674540682,bike
3227450,6591,111,2007-04-15 01:40:28-03,40.0543,116.3228,170.603674540682,bike
3227451,6591,111,2007-04-15 01:40:40-03,40.0547666666667,116.322433333333,167.322834645669,bike
3227452,6591,111,2007-04-15 01:40:50-03,40.0551666666667,116.322083333333,164.041994750656,bike
3227453,6591,111,2007-04-15 01:41:02-03,40.0558,116.321733333333,164.041994750656,bike
3227454,6591,111,2007-04-15 01:41:08-03,40.05615,116.32156666666701,167.322834645669,bike
3227455,6591,111,2007-04-15 01:41:28-03,40.057216666666704,116.32098333333299,170.603674540682,bike
3227456,6591,111,2007-04-15 01:41:42-03,40.0579833333333,116.320383333333,167.322834645669,bike
3227457,6591,111,2007-04-15 01:41:59-03,40.05895,116.319633333333,167.322834645669,bike
3227458,6591,111,2007-04-15 01:42:19-03,40.060016666666705,116.3188,167.322834645669,bike
3227459,6591,111,2007-04-15 01:44:44-03,40.0685,116.312266666667,173.884514435696,bike
3227460,6591,111,2007-04-15 01:44:57-03,40.0691666666667,116.3118,173.884514435696,bike
3227461,6591,111,2007-04-15 01:45:43-03,40.071766666666704,116.3097,177.165354330709,bike
3227462,6591,111,2007-04-15 01:45:52-03,40.0722,116.309283333333,173.884514435696,bike
3227463,6591,111,2007-04-15 01:45:58-03,40.0725333333333,116.309016666667,177.165354330709,bike
3227464,6591,111,2007-04-15 01:46:32-03,40.0745333333333,116.307616666667,180.446194225722,bike
3227465,6591,111,2007-04-15 01:46:41-03,40.0750666666667,116.3072,187.00787401574797,bike
3227466,6591,111,2007-04-15 01:49:28-03,40.0846,116.29985,183.72703412073503,bike
3227467,6591,111,2007-04-15 01:49:36-03,40.08505,116.299533333333,183.72703412073503,bike
3227468,6591,111,2007-04-15 01:49:45-03,40.0855666666667,116.2991,187.00787401574797,bike
3227469,6591,111,2007-04-15 01:49:54-03,40.0860666666667,116.298683333333,187.00787401574797,bike
3227470,6591,111,2007-04-15 01:50:51-03,40.0894,116.296033333333,183.72703412073503,bike
3227471,6591,111,2007-04-15 01:51:04-03,40.0901833333333,116.295433333333,180.446194225722,bike
3227472,6591,111,2007-04-15 01:51:14-03,40.0907666666667,116.294983333333,177.165354330709,bike
3227473,6591,111,2007-04-15 01:51:42-03,40.092133333333294,116.29395,190.288713910761,bike
3227474,6591,111,2007-04-15 01:51:50-03,40.09245,116.2937,196.850393700787,bike
3227475,6591,111,2007-04-15 01:52:02-03,40.0928833333333,116.293366666667,203.412073490814,bike
3227476,6591,111,2007-04-15 01:52:12-03,40.093216666666706,116.293116666667,203.412073490814,bike
3227477,6591,111,2007-04-15 01:52:21-03,40.093433333333294,116.292966666667,206.69291338582698,bike
3227478,6591,111,2007-04-15 01:52:35-03,40.09365,116.29281666666701,209.97375328084,bike
3227479,6591,111,2007-04-15 01:59:01-03,40.093816666666704,116.292883333333,154.199475065617,bike
3227480,6591,111,2007-04-15 02:04:03-03,40.0939,116.292583333333,187.00787401574797,bike
3227481,6591,111,2007-04-15 02:04:12-03,40.0941,116.29245,187.00787401574797,bike
3227482,6591,111,2007-04-15 02:04:24-03,40.09445,116.292166666667,193.569553805774,bike
