,lid,t_user_id,time,latitude,longitude,altitude,transportation_mode
4770061,10115,154,2007-05-01 15:41:24-03,39.13295,117.2172,3.2808398950131203,taxi
4770062,10115,154,2007-05-01 15:41:54-03,39.1350333333333,117.215533333333,3.2808398950131203,taxi
4770063,10115,154,2007-05-01 15:42:09-03,39.135166666666706,117.215383333333,19.685039370078698,taxi
4770064,10115,154,2007-05-01 15:42:47-03,39.13615,117.2146,16.4041994750656,taxi
4770065,10115,154,2007-05-01 15:43:16-03,39.1386,117.2126,13.1233595800525,taxi
4770066,10115,154,2007-05-01 15:44:09-03,39.1427333333333,117.209016666667,26.246719160105,taxi
4770067,10115,154,2007-05-01 15:44:45-03,39.1431666666667,117.212883333333,13.1233595800525,taxi
4770068,10115,154,2007-05-01 15:44:55-03,39.14355,117.21398333333299,13.1233595800525,taxi
4770069,10115,154,2007-05-01 15:45:05-03,39.144,117.214783333333,13.1233595800525,taxi
4770070,10115,154,2007-05-01 15:45:29-03,39.144816666666706,117.2161,6.56167979002625,taxi
4770071,10115,154,2007-05-01 15:45:37-03,39.144833333333295,117.21635,6.56167979002625,taxi
4770072,10115,154,2007-05-01 15:45:47-03,39.144566666666705,117.21666666666701,6.56167979002625,taxi
4770073,10115,154,2007-05-01 15:45:53-03,39.144366666666706,117.216816666667,6.56167979002625,taxi
4770074,10115,154,2007-05-01 15:46:00-03,39.144166666666706,117.21700000000001,9.842519685039369,taxi
4770075,10115,154,2007-05-01 15:46:13-03,39.144366666666706,117.21738333333299,13.1233595800525,taxi
4770076,10116,154,2007-05-02 05:20:12-03,39.1444166666667,117.217583333333,16.4041994750656,car
4770077,10116,154,2007-05-02 05:20:19-03,39.1446,117.217733333333,16.4041994750656,car
4770078,10116,154,2007-05-02 05:20:51-03,39.1451,117.217183333333,16.4041994750656,car
4770079,10116,154,2007-05-02 05:20:55-03,39.1451833333333,117.21703333333299,16.4041994750656,car
4770080,10116,154,2007-05-02 05:21:29-03,39.14445,117.2155,16.4041994750656,car
4770081,10116,154,2007-05-02 05:21:44-03,39.1440666666667,117.2148,16.4041994750656,car
4770082,10116,154,2007-05-02 05:22:04-03,39.1436333333333,117.213866666667,16.4041994750656,car
4770083,10116,154,2007-05-02 05:22:11-03,39.1434833333333,117.2135,16.4041994750656,car
4770084,10116,154,2007-05-02 05:22:20-03,39.14335,117.213,16.4041994750656,car
4770085,10116,154,2007-05-02 05:22:26-03,39.143316666666706,117.212583333333,16.4041994750656,car
4770086,10116,154,2007-05-02 05:24:52-03,39.143266666666705,117.21235,19.685039370078698,car
4770087,10116,154,2007-05-02 05:25:38-03,39.143066666666705,117.20895,9.842519685039369,car
4770088,10116,154,2007-05-02 05:25:46-03,39.14325,117.20855,9.842519685039369,car
4770089,10116,154,2007-05-02 05:26:27-03,39.1457166666667,117.20628333333299,16.4041994750656,car
4770090,10116,154,2007-05-02 05:26:52-03,39.14685,117.205283333333,32.8083989501312,car
4770091,10116,154,2007-05-02 05:27:04-03,39.147116666666705,117.205083333333,32.8083989501312,car
4770092,10116,154,2007-05-02 05:27:14-03,39.14745,117.2047,36.0892388451444,car
4770093,10116,154,2007-05-02 05:27:22-03,39.147583333333294,117.204483333333,32.8083989501312,car
4770094,10116,154,2007-05-02 05:27:30-03,39.147433333333296,117.20395,26.246719160105,car
4770095,10116,154,2007-05-02 05:28:02-03,39.1460166666667,117.200916666667,26.246719160105,car
4770096,10116,154,2007-05-02 05:28:09-03,39.1460333333333,117.200533333333,26.246719160105,car
4770097,10116,154,2007-05-02 05:28:43-03,39.1446,117.19785,19.685039370078698,car
4770098,10116,154,2007-05-02 05:29:36-03,39.144116666666704,117.19696666666701,0.0,car
4770099,10116,154,2007-05-02 05:30:31-03,39.1393833333333,117.1938,0.0,car
4770100,10116,154,2007-05-02 05:30:35-03,39.139033333333295,117.193466666667,0.0,car
4770101,10116,154,2007-05-02 05:30:40-03,39.1388833333333,117.19335,0.0,car
4770102,10116,154,2007-05-02 05:30:53-03,39.1391333333333,117.192466666667,0.0,car
4770103,10116,154,2007-05-02 05:31:27-03,39.1397,117.190583333333,131.233595800525,car
4770104,10116,154,2007-05-02 05:31:45-03,39.1397833333333,117.19011666666701,127.952755905512,car
4770105,10116,154,2007-05-02 05:32:44-03,39.133616666666704,117.18971666666701,36.0892388451444,car
4770106,10116,154,2007-05-02 05:33:27-03,39.133233333333294,117.18955,26.246719160105,car
4770107,10116,154,2007-05-02 05:33:37-03,39.1328833333333,117.18925,29.527559055118104,car
4770108,10116,154,2007-05-02 05:34:08-03,39.131316666666706,117.18605,16.4041994750656,car
4770109,10116,154,2007-05-02 05:35:29-03,39.1312333333333,117.18586666666701,22.965879265091896,car
4770110,10116,154,2007-05-02 05:36:25-03,39.12905,117.1818,42.650918635170605,car
4770111,10116,154,2007-05-02 05:36:31-03,39.1288833333333,117.18105,42.650918635170605,car
4770112,10116,154,2007-05-02 05:38:02-03,39.12905,117.178666666667,32.8083989501312,car
4770113,10116,154,2007-05-02 05:38:17-03,39.1291,117.17771666666701,32.8083989501312,car
4770114,10116,154,2007-05-02 05:38:55-03,39.1292,117.17471666666701,26.246719160105,car
4770115,10116,154,2007-05-02 05:39:02-03,39.1290166666667,117.174366666667,26.246719160105,car
4770116,10116,154,2007-05-02 05:40:20-03,39.122333333333295,117.173633333333,42.650918635170605,car
4770117,10116,154,2007-05-02 05:40:28-03,39.121683333333294,117.17345,52.49343832021,car
4770118,10116,154,2007-05-02 05:40:43-03,39.1207166666667,117.17335,55.774278215223106,car
4770119,10116,154,2007-05-02 05:40:51-03,39.1206833333333,117.17275,55.774278215223106,car
4770120,10116,154,2007-05-02 05:41:37-03,39.1227,117.16855,49.2125984251968,car
4770121,10116,154,2007-05-02 05:41:43-03,39.122916666666704,117.16835,49.2125984251968,car
4770122,10116,154,2007-05-02 05:41:51-03,39.123000000000005,117.167833333333,49.2125984251968,car
4770123,10116,154,2007-05-02 05:42:01-03,39.1230666666667,117.166833333333,52.49343832021,car
4770124,10116,154,2007-05-02 05:43:25-03,39.12425,117.161583333333,39.3700787401575,car
4770125,10116,154,2007-05-02 05:43:58-03,39.1243333333333,117.1612,32.8083989501312,car
4770126,10116,154,2007-05-02 05:44:05-03,39.124083333333296,117.160816666667,32.8083989501312,car
4770127,10116,154,2007-05-02 05:44:14-03,39.1234,117.16048333333299,32.8083989501312,car
4770128,10116,154,2007-05-02 05:44:52-03,39.1202,117.15881666666701,29.527559055118104,car
4770129,10116,154,2007-05-02 05:45:17-03,39.117833333333294,117.157683333333,29.527559055118104,car
4770130,10116,154,2007-05-02 05:45:58-03,39.114566666666704,117.15695,55.774278215223106,car
4770131,10116,154,2007-05-02 05:46:03-03,39.11425,117.1569,55.774278215223106,car
4770132,10116,154,2007-05-02 05:46:07-03,39.1140833333333,117.15703333333299,55.774278215223106,car
4770133,10116,154,2007-05-02 05:46:16-03,39.113966666666705,117.1573,62.3359580052493,car
4770134,10117,154,2007-05-02 05:50:23-03,39.113066666666704,117.155583333333,62.3359580052493,walk
4770135,10117,154,2007-05-02 05:50:53-03,39.1144,117.15765,62.3359580052493,walk
4770136,10117,154,2007-05-02 05:51:00-03,39.1142833333333,117.15716666666701,101.706036745407,walk
4770137,10117,154,2007-05-02 05:51:43-03,39.114433333333295,117.157216666667,101.706036745407,walk
4770138,10117,154,2007-05-02 05:51:52-03,39.114633333333295,117.157366666667,101.706036745407,walk
4770139,10117,154,2007-05-02 05:52:00-03,39.11425,117.157383333333,95.14435695538059,walk
4770140,10117,154,2007-05-02 05:52:05-03,39.113983333333294,117.157266666667,85.30183727034121,walk
4770141,10117,154,2007-05-02 05:52:12-03,39.1137,117.1574,72.1784776902887,walk
4770142,10117,154,2007-05-02 05:52:24-03,39.1136166666667,117.157583333333,68.8976377952756,walk
4770143,10117,154,2007-05-02 05:53:04-03,39.1137,117.157416666667,29.527559055118104,walk
4770144,10118,154,2007-05-02 07:00:22-03,39.1132666666667,117.1604,29.527559055118104,car
4770145,10118,154,2007-05-02 07:00:58-03,39.1133666666667,117.16365,29.527559055118104,car
4770146,10118,154,2007-05-02 07:01:14-03,39.1134,117.164116666667,29.527559055118104,car
4770147,10118,154,2007-05-02 07:02:14-03,39.113316666666705,117.1719,29.527559055118104,car
4770148,10118,154,2007-05-02 07:02:20-03,39.1129833333333,117.172316666667,29.527559055118104,car
4770149,10118,154,2007-05-02 07:02:28-03,39.112283333333295,117.172366666667,29.527559055118104,car
4770150,10118,154,2007-05-02 07:02:34-03,39.1119666666667,117.17243333333299,29.527559055118104,car
